name	artist_uri	artist_image	artist_url	artist_popularity	avg_related_artist_pop	followers	genres	num_genres
ABRA	spotify:artist:3ZJxEmjYZd5VOqZ8o3aXiL	https://i.scdn.co/image/ab6761610000e5eb06d14e7caddb0ba6bfa66aeb	https://open.spotify.com/artist/3ZJxEmjYZd5VOqZ8o3aXiL	58	48.15	253611	['alternative r&b', 'art pop', 'electropop', 'escape room']	4
Haarper	spotify:artist:3v0QTRruILayLe5VsaYdvk	https://i.scdn.co/image/ab6761610000e5eb12663d7c9992fe41e4a668b7	https://open.spotify.com/artist/3v0QTRruILayLe5VsaYdvk	61	50.3	228584	['aesthetic rap', 'dark trap', 'drift phonk', 'nopixel']	4
Jack Symes	spotify:artist:3w86RIwTE80NR3m54obsgz	https://i.scdn.co/image/ab6761610000e5ebb2f390636f9b9dc40661efb0	https://open.spotify.com/artist/3w86RIwTE80NR3m54obsgz	33	38.6	8786	['deep new americana']	1
The Stunning	spotify:artist:1fEwGqdphBrvv5Vx79PjUi	https://i.scdn.co/image/ab6761610000e5ebc2fa6f312d720df785941165	https://open.spotify.com/artist/1fEwGqdphBrvv5Vx79PjUi	28	28.65	15364	['irish rock']	1
Ill Camille	spotify:artist:4XPgViBvmCOxptCYxTvJo4	https://i.scdn.co/image/ab6761610000e5eb6d84dc132d888d98afa30fc2	https://open.spotify.com/artist/4XPgViBvmCOxptCYxTvJo4	33	38.5	8413	[]	0
The 4 Of Us	spotify:artist:1Yr9lXq2m3KO4otqQKcllY	https://i.scdn.co/image/ab6761610000e5eb977b878d21dd7520306765bb	https://open.spotify.com/artist/1Yr9lXq2m3KO4otqQKcllY	23	26.4	6943	['irish rock']	1
EVAN GIIA	spotify:artist:0D6BtvIkN3P9GHTa8KR24t	https://i.scdn.co/image/ab6761610000e5ebab31a156b0a02363c443af24	https://open.spotify.com/artist/0D6BtvIkN3P9GHTa8KR24t	52	47.8	26366	['indie electropop', 'nyc pop']	2
Whipping Boy	spotify:artist:3oadMDBL4Wv7F5lkVwRWy2	https://i.scdn.co/image/ab67616d0000b2735dff80261213512d0b7ebae4	https://open.spotify.com/artist/3oadMDBL4Wv7F5lkVwRWy2	23	30.2	7868	['irish rock']	1
Eyeris	spotify:artist:0Qmd81EBVepzdAInTGwspj	https://i.scdn.co/image/ab67616d0000b2736e0228d5a32d145bd1c74d63	https://open.spotify.com/artist/0Qmd81EBVepzdAInTGwspj	18	23.15	813	[]	0
Mic Christopher	spotify:artist:1ufuQpaky2uZ7bDvhf6Ujq	https://i.scdn.co/image/ab6761610000e5eb2a030872928ca7b421d7d3e6	https://open.spotify.com/artist/1ufuQpaky2uZ7bDvhf6Ujq	26	28.2	9962	['irish rock']	1
Paddy Casey	spotify:artist:3t61q4MDXG8a22cRCv1ghZ	https://i.scdn.co/image/9775e6d1537c2342188520661a3aa630eb54a79b	https://open.spotify.com/artist/3t61q4MDXG8a22cRCv1ghZ	29	28.1	17489	['irish rock', 'irish singer-songwriter']	2
Forever	spotify:artist:2cCnDdduruVMNVV5ic7mBp	https://i.scdn.co/image/ab6761610000e5eb9b68aa059ea945ff17b5512c	https://open.spotify.com/artist/2cCnDdduruVMNVV5ic7mBp	19	31.6	3069	['canadian electropop']	1
Sharon Shannon	spotify:artist:6gABJRqeRV4XW6T8vP9QEn	https://i.scdn.co/image/ab6761610000e5eb13a2f654c76050feb129f75c	https://open.spotify.com/artist/6gABJRqeRV4XW6T8vP9QEn	40	32.6	24288	['celtic', 'irish accordion', 'irish country', 'irish folk']	4
Blanco White	spotify:artist:3ccVtqcqedranb7y8eywJ5	https://i.scdn.co/image/ab6761610000e5eba780d44831d6ec1aa471b4b4	https://open.spotify.com/artist/3ccVtqcqedranb7y8eywJ5	53	47.2	110117	['british singer-songwriter', 'indie folk']	2
Sus Life	spotify:artist:5ef7aC70PPvs1VWs45xCyI	None	https://open.spotify.com/artist/5ef7aC70PPvs1VWs45xCyI	5	48.06666666666667	103	[]	0
GAYLE	spotify:artist:2VSHKHBTiXWplO8lxcnUC9	https://i.scdn.co/image/ab6761610000e5eb5b5c8ffc310c50665586e424	https://open.spotify.com/artist/2VSHKHBTiXWplO8lxcnUC9	72	57.55	472213	['modern alternative pop']	1
NÉONHÈART	spotify:artist:2kGEd3OUoUWgCmu9cIaBXV	https://i.scdn.co/image/ab6761610000e5eb2f4dc1d07c880a77b6be8c52	https://open.spotify.com/artist/2kGEd3OUoUWgCmu9cIaBXV	32	23.9	2790	['indie electropop']	1
Probably Raymond	spotify:artist:0fZvpW9A59Nqx6tWuoOQvt	https://i.scdn.co/image/ab6761610000e5eb37db851425c8c3d015402914	https://open.spotify.com/artist/0fZvpW9A59Nqx6tWuoOQvt	0	33.35	1493	[]	0
Cl4pers	spotify:artist:7J2iS8AJGjC7om2vgBXdDJ	https://i.scdn.co/image/ab6761610000e5ebbc38bd46bf995363cc71f75f	https://open.spotify.com/artist/7J2iS8AJGjC7om2vgBXdDJ	55	51.35	55834	['pluggnb']	1
RealestK	spotify:artist:35R1B97CfrqKFFI3QBkTDx	https://i.scdn.co/image/ab6761610000e5eb760c31383481fafca9128394	https://open.spotify.com/artist/35R1B97CfrqKFFI3QBkTDx	62	54.5	160191	['chill r&b']	1
Amaarae	spotify:artist:21UPYSRWFKwtqvSAnFnSvS	https://i.scdn.co/image/ab6761610000e5eb6904c06cb71d8a28325559ed	https://open.spotify.com/artist/21UPYSRWFKwtqvSAnFnSvS	65	48.9	130363	['afro r&b', 'ghanaian alternative', 'ghanaian pop']	3
Jenna Raine	spotify:artist:3aHe9rMa5HFTjXHw8tEz0A	https://i.scdn.co/image/ab6761610000e5eb9839f3084dba01798589f413	https://open.spotify.com/artist/3aHe9rMa5HFTjXHw8tEz0A	56	51.55	66696	['alt z', 'social media pop']	2
MostHated	spotify:artist:0SRXcuRNv0WjjvQ6cXYvlA	https://i.scdn.co/image/ab6761610000e5eb25b0b7c3aa5c0bf6d02f23be	https://open.spotify.com/artist/0SRXcuRNv0WjjvQ6cXYvlA	0	None	1156	[]	0
Rebzyyx	spotify:artist:7GcVOOrldYLwxGrCkELOno	https://i.scdn.co/image/ab6761610000e5ebd64b0c4c35d20143ac0ba12b	https://open.spotify.com/artist/7GcVOOrldYLwxGrCkELOno	63	42.85	153139	['hyperpop', 'sped up']	2
Nardo Wick	spotify:artist:0Njy6yR9LykNKYg9yE23QN	https://i.scdn.co/image/ab6761610000e5ebaebd5e95853e1c36522bbc6c	https://open.spotify.com/artist/0Njy6yR9LykNKYg9yE23QN	68	60.8	280036	['florida rap', 'trap']	2
Lil Candy Paint	spotify:artist:7eKI9e9Oa1muxmRwoY40kv	https://i.scdn.co/image/ab6761610000e5eb2e26db317bebe6a1d79d0a19	https://open.spotify.com/artist/7eKI9e9Oa1muxmRwoY40kv	51	37.7	51943	['pluggnb', 'vapor trap']	2
Chris Lorenzo	spotify:artist:7tm9Tuc70geXOOyKhtZHIj	https://i.scdn.co/image/ab6761610000e5ebdbf677efa21e32314dc976fb	https://open.spotify.com/artist/7tm9Tuc70geXOOyKhtZHIj	62	48.9	77392	['bass house', 'deep groove house', 'electro house', 'house']	4
Ber	spotify:artist:3yojdgzMmWK3m7QABkOr7x	https://i.scdn.co/image/ab6761610000e5ebc30676f3fa795df799d9fda8	https://open.spotify.com/artist/3yojdgzMmWK3m7QABkOr7x	58	50.6	43906	['alt z', 'gen z singer-songwriter']	2
David Seville	spotify:artist:4NI5R1DbX27ODY5JTqnv2l	https://i.scdn.co/image/3741bf163c3252cc5200009e5c6a3a4f453221ce	https://open.spotify.com/artist/4NI5R1DbX27ODY5JTqnv2l	28	26.1	2026	['novelty']	1
KSLV Noh	spotify:artist:2ElMqlv5py0QFIVXUff627	https://i.scdn.co/image/ab6761610000e5eb778ba88ea52375041f3033bc	https://open.spotify.com/artist/2ElMqlv5py0QFIVXUff627	69	58.45	156796	['drift phonk']	1
BRXWS	spotify:artist:2kGmQ05bKIjqBTeAcVopQT	https://i.scdn.co/image/ab6761610000e5ebdcf6fadfe7d5e234b84b7734	https://open.spotify.com/artist/2kGmQ05bKIjqBTeAcVopQT	20	None	247	[]	0
FelixThe1st	spotify:artist:0E9Cff6GTVY5SoIYxvy5Zg	https://i.scdn.co/image/ab6761610000e5eb20bcce37ae17b21740698d0a	https://open.spotify.com/artist/0E9Cff6GTVY5SoIYxvy5Zg	54	58.75	11604	[]	0
Crawlers	spotify:artist:2xtmoxSauQs0TQFUoHmbfy	https://i.scdn.co/image/ab6761610000e5ebc949b682d27e2ae8a8a2d2a4	https://open.spotify.com/artist/2xtmoxSauQs0TQFUoHmbfy	52	44.2	130468	['indie pop', 'warrington indie']	2
Andrew Garfield	spotify:artist:2garjIdgTW5i89s4Z3UT72	https://i.scdn.co/image/ab67616d0000b2735d1f2a32e974873b69e45b42	https://open.spotify.com/artist/2garjIdgTW5i89s4Z3UT72	59	47.7	87459	['hollywood', 'pop']	2
Sodikken	spotify:artist:1MUV2xrrCkG9mhZyVUDGEy	https://i.scdn.co/image/ab67616d0000b27370d8ff9f507a07d24c54fa73	https://open.spotify.com/artist/1MUV2xrrCkG9mhZyVUDGEy	51	44.9	82275	['fnaf']	1
DigBarGayRaps	spotify:artist:4988qu8te41B5Y35deTmGk	https://i.scdn.co/image/ab67616d0000b2731e4daf902bd23d9b1a045660	https://open.spotify.com/artist/4988qu8te41B5Y35deTmGk	45	34.35	27844	['meme rap']	1
Keanu Bicol	spotify:artist:24kKjYHpxr9bHyAJqChG68	https://i.scdn.co/image/ab6761610000e5eb4305b650e4c0cd4dc0b8fb79	https://open.spotify.com/artist/24kKjYHpxr9bHyAJqChG68	45	45.25	14661	[]	0
Paquin	spotify:artist:2UGaFqTFNMtYGTrVznQksD	https://i.scdn.co/image/ab6761610000e5eb36edca7f8e14750eb8606a70	https://open.spotify.com/artist/2UGaFqTFNMtYGTrVznQksD	50	53.05	13505	['weirdcore']	1
Taeko Onuki	spotify:artist:5QeCklzEEYSSLWeUxuWeBy	https://i.scdn.co/image/ab6761610000e5eb75061a179925888af1477606	https://open.spotify.com/artist/5QeCklzEEYSSLWeUxuWeBy	52	40.85	137528	['anime', 'classic city pop', 'japanese new wave', 'techno kayo']	4
Ramsey	spotify:artist:1se3w7gpZkwcJYgHSPDoQ8	https://i.scdn.co/image/ab6761610000e5eb3fda7651295eb5bf0e2ef523	https://open.spotify.com/artist/1se3w7gpZkwcJYgHSPDoQ8	49	38.65	29073	['dark pop', 'indie electropop']	2
Moreart	spotify:artist:3IuK4FcT3hsjH1GbqHEb9j	https://i.scdn.co/image/ab6761610000e5eb6a847c544ec003c696467583	https://open.spotify.com/artist/3IuK4FcT3hsjH1GbqHEb9j	47	48.65	14571	[]	0
Bruno Major	spotify:artist:0hDjKSKjl1DC7ovYTDJHe8	https://i.scdn.co/image/ab6761610000e5eb99b289d75561e827d01e1be9	https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8	68	60.4	895689	['pop']	1
Mareux	spotify:artist:7riQPkkGZBnTh9ve5qIhYo	https://i.scdn.co/image/ab6761610000e5ebbc0998acf17335bae70abf9d	https://open.spotify.com/artist/7riQPkkGZBnTh9ve5qIhYo	64	48.3	99508	['dark synthpop']	1
Montell Fish	spotify:artist:5nvWOyAkfNgVLKESq4fOj2	https://i.scdn.co/image/ab6761610000e5eb1d48f157435017c265dec4d2	https://open.spotify.com/artist/5nvWOyAkfNgVLKESq4fOj2	65	54.5	399314	['pittsburgh rap', 'pop']	2
Sam Fender	spotify:artist:6zlR5ttMfMNmwf2lecU9Cc	https://i.scdn.co/image/ab6761610000e5eb3f024102223561c771cce4ed	https://open.spotify.com/artist/6zlR5ttMfMNmwf2lecU9Cc	68	51.1	577578	['modern rock', 'north east england indie']	2
Vundabar	spotify:artist:1W4itxt3vwhmrgLEBuVHJ6	https://i.scdn.co/image/ab6761610000e5ebe4a7920712acb0d727097813	https://open.spotify.com/artist/1W4itxt3vwhmrgLEBuVHJ6	65	50.1	211561	['boston indie', 'indie garage rock']	2
Roddy P	spotify:artist:1N3U83dsU5JDoKi67D1uZz	https://i.scdn.co/image/ab67616d0000b273b61ee9681a03da30280e1e4d	https://open.spotify.com/artist/1N3U83dsU5JDoKi67D1uZz	36	45.55	1869	[]	0
zzoilo	spotify:artist:7c53ZFyajVMTo08HmvoB6b	https://i.scdn.co/image/ab6761610000e5eb438b075744e286bb69294ebe	https://open.spotify.com/artist/7c53ZFyajVMTo08HmvoB6b	67	52.3	62650	[]	0
grentperez	spotify:artist:73BLwSX6gsNeVzS7DgI4xe	https://i.scdn.co/image/ab6761610000e5ebeba7a12497823f51d66128a6	https://open.spotify.com/artist/73BLwSX6gsNeVzS7DgI4xe	61	54.75	160823	['chill r&b']	1
orangutan	spotify:artist:1FW11I3oSwuBo7UjO5snNy	None	https://open.spotify.com/artist/1FW11I3oSwuBo7UjO5snNy	0	None	52	[]	0
Adele	spotify:artist:4dpARuHxo51G3z768sgnrY	https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17	https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY	83	74.6	39620428	['british soul', 'pop', 'pop soul', 'uk pop']	4
Autoheart	spotify:artist:5Lm1CMoa8VOCBCLZesAcvc	https://i.scdn.co/image/ab6761610000e5ebda752d666e3e96679365400a	https://open.spotify.com/artist/5Lm1CMoa8VOCBCLZesAcvc	53	40.3	70140	['hopebeat', 'indie pop']	2
Benson Boone	spotify:artist:22wbnEMDvgVIAGdFeek6ET	https://i.scdn.co/image/ab6761610000e5eb73fa9348230476e560f59710	https://open.spotify.com/artist/22wbnEMDvgVIAGdFeek6ET	71	57.8	347467	['pop']	1
Shane Smith & the Saints	spotify:artist:4pLxUMyDrijXynrUP59whJ	https://i.scdn.co/image/ab6761610000e5eb67f2fed3b96c0528614a5441	https://open.spotify.com/artist/4pLxUMyDrijXynrUP59whJ	52	46.0	72673	['red dirt', 'texas country']	2
MOUNT WESTMORE	spotify:artist:3DELNHPLdJgXkDHOTt3ok8	https://i.scdn.co/image/ab6761610000e5ebbfb7b405a8e585a93a7f911f	https://open.spotify.com/artist/3DELNHPLdJgXkDHOTt3ok8	43	37.6	22099	[]	0
Regina Spektor	spotify:artist:3z6Gk257P9jNcZbBXJNX5i	https://i.scdn.co/image/ab6761610000e5eba36a9f95d59ab791d5e897e9	https://open.spotify.com/artist/3z6Gk257P9jNcZbBXJNX5i	61	50.55	1278343	['indie pop', 'lilith', 'piano rock']	3
ASTN	spotify:artist:7zkwepHPyac6tCYl0fL0co	https://i.scdn.co/image/ab6761610000e5ebda4e307e350dc4c22253f994	https://open.spotify.com/artist/7zkwepHPyac6tCYl0fL0co	59	55.1	222142	['alternative r&b', 'bedroom soul', 'chill r&b', 'pop']	4
FL Dusa	spotify:artist:1l39BupEDqsioWGVDXluVG	https://i.scdn.co/image/ab6761610000e5eb80d29c11fa30653e12ab5c11	https://open.spotify.com/artist/1l39BupEDqsioWGVDXluVG	50	46.25	4371	[]	0
Shaboozey	spotify:artist:3y2cIKLjiOlp1Np37WiUdH	https://i.scdn.co/image/ab6761610000e5eb5e0b0e2bd3a156b4b0c21013	https://open.spotify.com/artist/3y2cIKLjiOlp1Np37WiUdH	54	51.4	26032	['pop rap']	1
Chris Lake	spotify:artist:5Igpc9iLZ3YGtKeYfSrrOE	https://i.scdn.co/image/ab6761610000e5eb78dc17752a33d1435741eb35	https://open.spotify.com/artist/5Igpc9iLZ3YGtKeYfSrrOE	62	52.25	233736	['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']	8
BONES UK	spotify:artist:16kd5X3pBMOtXdLlX5LcAw	https://i.scdn.co/image/ab6761610000e5ebcd47b08734690bb8f013cb4e	https://open.spotify.com/artist/16kd5X3pBMOtXdLlX5LcAw	51	44.0	61435	['modern alternative rock', 'slayer']	2
Woodkid	spotify:artist:44TGR1CzjKBxSHsSEy7bi9	https://i.scdn.co/image/ab6761610000e5eb75b44a5ac0ce26ea18e05265	https://open.spotify.com/artist/44TGR1CzjKBxSHsSEy7bi9	59	49.9	707301	['chamber pop']	1
Yung Fazo	spotify:artist:2UuVqmRzuGdHQB7BKACEW4	https://i.scdn.co/image/ab6761610000e5eb6513d08ff33264a3d525082f	https://open.spotify.com/artist/2UuVqmRzuGdHQB7BKACEW4	55	38.05	30910	['hyperpop francais']	1
Mora	spotify:artist:0Q8NcsJwoCbZOHHW63su5S	https://i.scdn.co/image/ab6761610000e5eb123f579fb45368b2aaa78192	https://open.spotify.com/artist/0Q8NcsJwoCbZOHHW63su5S	79	68.4	514912	['latin', 'reggaeton', 'trap latino']	3
Tiago PZK	spotify:artist:5Y3MV9DZ0d87NnVm56qSY1	https://i.scdn.co/image/ab6761610000e5ebddad16e0b9e5a20da75c7026	https://open.spotify.com/artist/5Y3MV9DZ0d87NnVm56qSY1	78	66.7	2037712	['trap argentino']	1
Brent Morgan	spotify:artist:272dr7ToE0VRsdxXlrx3PV	https://i.scdn.co/image/ab6761610000e5eb3e2f0bc39e7047141b38c43b	https://open.spotify.com/artist/272dr7ToE0VRsdxXlrx3PV	56	53.5	170364	['gen z singer-songwriter']	1
Mike Dimes	spotify:artist:6rIaHuCIUu32uj2CjlEBN3	https://i.scdn.co/image/ab6761610000e5eba9f075c948168892338af2e3	https://open.spotify.com/artist/6rIaHuCIUu32uj2CjlEBN3	63	58.65	118830	['rap']	1
Jaymes Young	spotify:artist:6QrQ7OrISRYIfS5mtacaw2	https://i.scdn.co/image/ab6761610000e5eb87528aedec4b8d5586768014	https://open.spotify.com/artist/6QrQ7OrISRYIfS5mtacaw2	72	62.5	812960	['modern rock', 'pop']	2
Ruth de las Plantas	spotify:artist:7xtkne3Y9293zwMXsJp0QP	https://i.scdn.co/image/ab6761610000e5ebedd13f7f8209c8659f38e1ec	https://open.spotify.com/artist/7xtkne3Y9293zwMXsJp0QP	42	35.4	1941	[]	0
Wet Leg	spotify:artist:2TwOrUcYnAlIiKmVQkkoSZ	https://i.scdn.co/image/ab6761610000e5eb9d1c017f36dc2f651d7f1685	https://open.spotify.com/artist/2TwOrUcYnAlIiKmVQkkoSZ	63	45.05	272303	[]	0
Lauren Spencer-Smith	spotify:artist:79AyR6ATpj2LTPxfb6FX50	https://i.scdn.co/image/ab6761610000e5ebcb07ca00a965720e34bf713f	https://open.spotify.com/artist/79AyR6ATpj2LTPxfb6FX50	70	57.0	730288	['alt z', 'gen z singer-songwriter', 'pop']	3
Eternal Raijin	spotify:artist:2GuyBEQIm7jzDzdSNTjPQe	https://i.scdn.co/image/ab6761610000e5eb27f62305123a43349e7d428d	https://open.spotify.com/artist/2GuyBEQIm7jzDzdSNTjPQe	59	56.25	55583	[]	0
The 502s	spotify:artist:4sIuoDOzSlBqeiNJl631zX	https://i.scdn.co/image/ab6761610000e5eb85ebde7fd575689c82979d36	https://open.spotify.com/artist/4sIuoDOzSlBqeiNJl631zX	56	51.15	100763	[]	0
Toxic Tripz	spotify:artist:5DrQwevT5IR10oSdYP2uFJ	https://i.scdn.co/image/ab6761610000e5eb4265b571b423416fa905350d	https://open.spotify.com/artist/5DrQwevT5IR10oSdYP2uFJ	26	29.5	3087	[]	0
Carolina Gaitán - La Gaita	spotify:artist:29PgYEggDV3cDP9QYTogwv	https://i.scdn.co/image/ab6761610000e5eb9330031a4c22bdc51f46be25	https://open.spotify.com/artist/29PgYEggDV3cDP9QYTogwv	66	37.65	39454	[]	0
Marie Madeleine	spotify:artist:42Wmw8g4Cl9ZsxYR8prhSC	https://i.scdn.co/image/ab6761610000e5eb8eb7e0f6238867414ad109dd	https://open.spotify.com/artist/42Wmw8g4Cl9ZsxYR8prhSC	50	49.9	19812	['electro-pop francais']	1
Emmy Meli	spotify:artist:71szvmFWd7TUa7b6XmXj9k	https://i.scdn.co/image/ab6761610000e5eb87e423ce29aca514e7b3a925	https://open.spotify.com/artist/71szvmFWd7TUa7b6XmXj9k	60	44.1	146822	['high vibe']	1
Jessica Darrow	spotify:artist:4vdAAzZBUKbsrvHi6UR7B7	https://i.scdn.co/image/ab6761610000e5eb3201a8cc9d24a2eb9de2f4df	https://open.spotify.com/artist/4vdAAzZBUKbsrvHi6UR7B7	61	56.7	15709	[]	0
Diane Guerrero	spotify:artist:18MFcGBHtyW0mU3ufcm0X1	https://i.scdn.co/image/ab67616d0000b273efeb65dd95ca699aad664583	https://open.spotify.com/artist/18MFcGBHtyW0mU3ufcm0X1	66	38.3	5056	[]	0
State of Mine	spotify:artist:78u21hh7csceByaxzd7pbh	https://i.scdn.co/image/ab6761610000e5ebe2ad5a10f1fce87d703cc883	https://open.spotify.com/artist/78u21hh7csceByaxzd7pbh	55	51.15	182141	['gymcore']	1
Vicente Fernández	spotify:artist:4PPoI9LuYeFX8V674Z1R6l	https://i.scdn.co/image/ab6761610000e5eb124d1d79d7838c9dd095f9e6	https://open.spotify.com/artist/4PPoI9LuYeFX8V674Z1R6l	74	60.1	7000664	['mariachi', 'ranchera']	2
Mirza 2 Shlongz	spotify:artist:7DaT8n4NfKnWGk4LPXTRvl	None	https://open.spotify.com/artist/7DaT8n4NfKnWGk4LPXTRvl	0	None	62	[]	0
ANH	spotify:artist:1kmyK4B8GpPz1nHI2MvOSO	https://i.scdn.co/image/ab6761610000e5ebf2ce79be4f1c4504924464e4	https://open.spotify.com/artist/1kmyK4B8GpPz1nHI2MvOSO	43	23.55	4939	['future bass']	1
August Hotel	spotify:artist:5LMWt4E5KrwnfSweSnH3Og	https://i.scdn.co/image/ab6761610000e5ebfe6e00e81c4516bbbf5bdfc2	https://open.spotify.com/artist/5LMWt4E5KrwnfSweSnH3Og	2	10.05	741	['hopebeat']	1
Dreamspook	spotify:artist:7gCF5Uwy1pZySjjFk4lpCB	https://i.scdn.co/image/ab6761610000e5ebc3a7b82c9a8a6e9f81aef293	https://open.spotify.com/artist/7gCF5Uwy1pZySjjFk4lpCB	1	3.55	366	['minneapolis indie']	1
Tyrell Trey	spotify:artist:71Uw2zg4rIDQFaUci96Dxn	https://i.scdn.co/image/ab6761610000e5eb15370427fb7ea14e4725fafc	https://open.spotify.com/artist/71Uw2zg4rIDQFaUci96Dxn	0	6.65	193	[]	0
FYOHNA	spotify:artist:45jNJhzIDcmZyh1XuLADsd	https://i.scdn.co/image/ab6761610000e5eb4e40eca6498aeaf2184acc79	https://open.spotify.com/artist/45jNJhzIDcmZyh1XuLADsd	9	18.4	1062	['indie electropop']	1
Andrew Galucki	spotify:artist:0Z00sSHBoJ9wsqTY5hT3mP	https://i.scdn.co/image/ab6761610000e5ebe6b9033974d94270997367ae	https://open.spotify.com/artist/0Z00sSHBoJ9wsqTY5hT3mP	28	38.5	2309	['folk-pop']	1
AfterDeath	spotify:artist:2stjrs7wFuofc0tK9O3utv	https://i.scdn.co/image/ab6761610000e5eb366fdf8d8a34d50362c4530a	https://open.spotify.com/artist/2stjrs7wFuofc0tK9O3utv	40	37.15	14227	['aesthetic rap']	1
Joshwa	spotify:artist:1PzAgFVk9v8cxn9flrqrv5	https://i.scdn.co/image/ab6761610000e5eb93e3c0295b5609ef7e7d8499	https://open.spotify.com/artist/1PzAgFVk9v8cxn9flrqrv5	51	47.9	10890	['deep groove house', 'house', 'uk tech house']	3
B-Lovee	spotify:artist:7hf5PZjVOqTQ2id3PF7I5Y	https://i.scdn.co/image/ab6761610000e5eb346e12347b55b1557e251371	https://open.spotify.com/artist/7hf5PZjVOqTQ2id3PF7I5Y	58	39.1	81533	['bronx drill', 'new york drill']	2
Conjunto Rienda Real	spotify:artist:5N3AyFVEE8vJa7AZEl7nD3	https://i.scdn.co/image/ab6761610000e5eb3b86943c618191085fbb2982	https://open.spotify.com/artist/5N3AyFVEE8vJa7AZEl7nD3	57	43.45	23654	[]	0
Young Ratoo	spotify:artist:0WfypOx4opF5JBqhrvxJnX	None	https://open.spotify.com/artist/0WfypOx4opF5JBqhrvxJnX	15	47.75	2516	[]	0
Limp Bizkit	spotify:artist:165ZgPlLkK7bf5bDoFc6Sb	https://i.scdn.co/image/4654955890cb62a6abe9daadfd2b3ecdee8036e4	https://open.spotify.com/artist/165ZgPlLkK7bf5bDoFc6Sb	71	57.5	4840552	['alternative metal', 'funk metal', 'nu metal', 'rap metal']	4
Giveon	spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP	https://i.scdn.co/image/ab6761610000e5eb2c0b7791c1b134d65b587e26	https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP	79	61.7	2226036	['pop', 'r&b']	2
Nicky Youre	spotify:artist:7qmpXeNz2ojlMl2EEfkeLs	https://i.scdn.co/image/ab6761610000e5ebe7826b3d5b44df17493b58ef	https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs	71	52.55	36342	[]	0
IShowSpeed	spotify:artist:2DZw407Bgg2Hu9E6NDgRTb	https://i.scdn.co/image/ab67616d0000b2732297d3172919402b9d1705d1	https://open.spotify.com/artist/2DZw407Bgg2Hu9E6NDgRTb	61	50.9	195920	[]	0
Jessie Murph	spotify:artist:2yLzlEFtIS0Q9UkyBZdQA7	https://i.scdn.co/image/ab6761610000e5eb0d74362b68d12e92fad95d0c	https://open.spotify.com/artist/2yLzlEFtIS0Q9UkyBZdQA7	63	53.25	334170	['alt z', 'pop']	2
Ashley Cooke	spotify:artist:2qwXeRk8VBAegbUnf3xdyi	https://i.scdn.co/image/ab6761610000e5eb784b2a17818a8791d6ab0926	https://open.spotify.com/artist/2qwXeRk8VBAegbUnf3xdyi	54	50.0	39609	['contemporary country', 'country', 'country pop']	3
Coco McQueen	spotify:artist:2sYi1yyDoDTpmu2YN3HVlz	https://i.scdn.co/image/ab67616d0000b273c3735660e6f25ca291c41d1e	https://open.spotify.com/artist/2sYi1yyDoDTpmu2YN3HVlz	1	12.0	107	[]	0
Feist	spotify:artist:6CWTBjOJK75cTE8Xv8u1kj	https://i.scdn.co/image/ab6761610000e5eb07ccdb9ab1ac27384a990ff9	https://open.spotify.com/artist/6CWTBjOJK75cTE8Xv8u1kj	59	50.4	682944	['canadian indie', 'canadian pop', 'chamber pop', 'indie pop']	4
Chuck Berry	spotify:artist:293zczrfYafIItmnmM3coR	https://i.scdn.co/image/d58323616d4f5d22b51e9dfe0ba53aedabe53cd4	https://open.spotify.com/artist/293zczrfYafIItmnmM3coR	63	51.0	1623144	['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly']	5
Josh Groban	spotify:artist:6cXMpsP9x0SH4kFfMyVezF	https://i.scdn.co/image/ab6761610000e5ebe092736f3d1d2e5ab393c6c7	https://open.spotify.com/artist/6cXMpsP9x0SH4kFfMyVezF	57	43.55	798519	['operatic pop']	1
Clairmont	spotify:artist:652eUkxKIP934rtatRgJWq	https://i.scdn.co/image/ab6761610000e5ebf32d9c403e6817f4bbce487b	https://open.spotify.com/artist/652eUkxKIP934rtatRgJWq	17	29.1	845	[]	0
Muni Long	spotify:artist:7tjVFCxJdwT4NdrTmjyjQ6	https://i.scdn.co/image/ab6761610000e5ebbe847b9210252a346086b648	https://open.spotify.com/artist/7tjVFCxJdwT4NdrTmjyjQ6	64	54.45	142055	['indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']	5
Rap Plug	spotify:artist:5F1dGaATMm9NjhBkbLupoG	None	https://open.spotify.com/artist/5F1dGaATMm9NjhBkbLupoG	0	None	240	[]	0
Blinding	spotify:artist:1RbdFNEOvqdKtezHyR9fZH	https://i.scdn.co/image/ab6761610000e5eb3065831315dcd93e30d2bb9c	https://open.spotify.com/artist/1RbdFNEOvqdKtezHyR9fZH	4	10.8	370	[]	0
